Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
47.97895239530507,6,36,19269.87423006219,0,1,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2134.224984994588,43.22330030362468,61.917438872663666,62.70151395077334,2.08221081773901,69.66932188095055,0.00046838255297446726,186,3.173449167679816
37.787898204787865,6,44,3631.3742150946664,0,1,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4496.656203019129,56.00414911268793,74.189966076587,55.132185769760696,1.749765998773834,60.52379887561169,2.2315894905741625e-05,78,4.924656835946096
26.409429940931485,6,60,20679.89633103658,0,1,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2407.64496027747,40.39603578772546,75.01170385353646,52.104486110412125,0.1953164140200002,63.38979370361613,0.00023785170665881417,334,7.880225713327759
28.49798967977959,6,41,20816.672707804395,0,1,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3702.395812019746,40.42645254449193,71.82685763407271,67.62874087959773,3.722634595988331,61.62682014423982,0.00046189583811922114,399,9.73053490011194
34.647358661735915,6,61,26957.753650236384,0,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4442.041348412121,45.791615350603266,79.67042147106638,57.44453419868268,0.17431490875745792,63.70621344629739,6.855770029431527e-05,216,2.781500575445848
51.01350774543636,6,29,23019.60071148516,0,1,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3642.697502294028,49.71725888004002,64.16493786715596,61.774901243084166,0.38777832255348654,55.68718701960772,0.00019899301042254462,430,1.3803045341402334
50.19936456991594,6,40,4567.86180023959,0,1,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3567.123881456991,49.26448764498015,75.07161011471436,57.90085120315726,0.5747449725213113,52.4354019944308,5.864514452174233e-05,495,4.3465566700056435
35.64417539825099,6,41,19855.292486348215,0,1,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4472.727914427509,49.407489713611,60.863609123754244,64.11607108979665,1.233936098177582,69.19199130788978,8.790391492386605e-05,251,3.5928386790180045
41.05214979225201,6,58,20567.990845437842,0,1,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5728.215440872954,56.72011147144788,65.93527337829349,54.63254722303145,2.0062789464486173,55.188106827223464,0.0002252738393388457,407,8.540847339210455
23.37243574437516,6,64,4042.603737754644,0,1,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2704.5375704094176,50.90528311528281,76.12608856212617,67.96409593028417,3.2144250060318593,68.22732163898652,0.00034705028529871825,474,7.952943894506065
25.140600196693732,6,46,11850.74257582456,0,1,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5540.626486572593,46.58829308135,63.4506107157461,55.73976652504061,0.7084707536509904,69.73372607677263,0.0004850522235242509,276,1.6057763046153015
40.66005445975094,6,60,8317.403715055409,0,1,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3843.7638565118878,54.064624195463516,68.08326778925482,69.90266075112719,3.1529813772508284,61.46880801453061,8.948721098897172e-05,285,8.766987598224926
52.3892726287735,6,52,24868.164219140715,0,1,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3571.425989573345,41.071446758875,65.47900280429641,55.07443021393718,2.951865188427364,58.24291016241797,0.00033100567032992546,244,11.562740231284097
33.229100022691355,6,33,21682.63518602789,0,1,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4131.418008245499,43.75751382153092,76.32580603166996,57.65111267227442,3.535653573094608,68.29939767891256,0.00017020829843717383,328,8.683129559659973
55.3288374740802,6,39,23125.85239486688,0,1,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3611.6867346534,44.330543984392826,71.38535031772315,57.71571292062447,0.9404469344783641,69.45177690691611,0.00020719239288194614,345,9.320508518951439
27.981521867039728,6,40,14479.796475254137,0,1,0,0,0,0,0,0,353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2551.492512478956,52.24647412876724,68.68795968324784,55.07382221720236,2.307769030905594,59.3417375851741,0.0001183987974132985,449,1.3374917248467542
20.121491523288878,6,59,15628.90466068368,0,1,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4633.608253760477,55.09339177482747,69.70000906660181,63.496047097779744,1.4060734852499674,55.338905286419674,0.00026139233992214446,74,11.851499351991704
44.53935168801538,6,50,6103.040405586663,0,1,0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3021.171530335938,52.50264105013345,76.66874153375984,64.39127164108608,0.3109098332675064,59.9896517964696,0.000496301954262221,405,3.890417026670673
20.416009510354645,6,63,13885.887929225077,0,1,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3465.8387313490284,50.75998840481547,67.64658310477529,58.856009573402275,3.4949254597576602,56.168608888727114,0.0003315513162614738,307,8.430718333971093
48.444296990246514,6,47,3532.921290669903,0,1,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3216.6772286208584,52.92616545385148,75.9168196189661,63.06818882268226,1.6325696030298646,66.81409536607512,6.46154231135587e-05,384,2.9220435917224488
43.8476915748316,6,37,22643.419331861765,0,1,0,0,0,0,0,0,361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2356.5488549494526,40.81942219032553,78.99162850641284,61.226058487908475,2.1382662138506583,51.225396090411344,7.371818463313363e-05,405,9.914088298044861
35.16856397884999,6,51,7163.490458856335,0,1,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2309.5422486875505,49.14760401289169,63.329943641660165,58.8401794238993,1.2387499309937664,67.89146410433342,0.0004624363769953932,286,11.893357383874301
28.636164048207462,6,45,10145.006103166177,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5550.869263346251,49.37780368172321,75.04654626227477,66.92435255256122,0.8228042258976537,52.80489084051514,8.498288714828041e-05,197,9.798168251901101
45.31626653015803,6,53,22925.06968470854,0,1,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3122.977491574922,54.40138353793709,71.90195061305259,61.617150856552016,2.9552503019589946,56.409735194230066,0.0002117238667643322,425,10.49706676305713
57.42283571724421,6,46,15596.394874124855,0,1,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4682.631733199032,47.34868545958185,67.90355570375917,53.495484479952154,3.8350779676079982,57.08007044207077,0.0002487843254364639,155,4.121111326275014
35.160563327984725,6,29,4263.138188389465,0,1,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3436.6991840910014,58.352886420250485,77.66388501708673,65.23121873315512,1.8020688051931955,60.85372810369617,0.00013364947971726952,486,7.338417801886631
41.64590903659264,6,58,18401.85933089668,0,1,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3439.2860924109973,44.04258667322659,69.96902780160984,69.4143216523826,3.1571306220959716,56.62663046285212,8.785637767457086e-05,244,3.37702663634067
33.707596119497836,6,43,20244.436654167945,0,1,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2187.4094109671732,58.80192240667179,72.95948680755743,62.22902492607956,3.4629579496515195,53.54946402472609,5.0269520627656115e-05,287,9.456240245155902
25.311737752252252,6,61,16784.968073684056,0,1,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3352.166940218158,55.36357234576214,72.20752134284163,57.891472015940444,3.9896697954174067,57.846055741097786,0.00024742082055750284,377,10.520766710070118
41.78524817157953,6,33,17082.01568593331,0,1,0,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4658.710360078025,49.914201794405294,68.02590233695378,63.83097908714059,0.7606715150623032,57.71992065381509,0.00023727012769993787,115,5.690310064296893
43.65357283598498,6,35,26340.687289198097,0,1,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4000.0183258977613,43.50188390572913,67.85235677746093,59.15385824411031,2.8585878561027145,55.05892978697419,0.0003409733951710744,172,2.4910896590859544
25.874408610852026,6,33,10404.297416991478,0,1,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3861.7107585002964,57.16447009127145,69.49693519495823,51.292419356325865,0.644040425711793,50.60746090689801,0.0003539612025099715,337,1.1935514513847036
27.984281643079388,6,28,23284.287587384508,0,1,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3350.346704776457,50.56950835518586,64.7697004884431,57.43042878688915,0.10588052581159563,60.802678930240944,0.00013841602364147467,298,2.9355376338687096
22.126262967597334,6,41,18098.970670603136,0,1,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4490.751554000561,57.17211431173041,78.0836966536891,64.35169585414192,2.0776419948465836,68.3397472911213,9.823844019521953e-05,113,10.083118113911166
26.055554934481314,6,41,6096.971604961564,0,1,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3189.575235266634,48.6172664379661,68.55459438717389,57.96311666275413,3.2111855631116946,66.23009712983882,0.0002899821225403208,302,3.632274253452429
41.095284749673155,6,59,27652.490957947903,0,1,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3682.6932937827414,42.75228033945798,70.94065303478085,52.07964823106156,2.4476265076676498,65.03530326515637,0.00012192327449683109,260,7.167503390086367
45.80366108956882,6,29,21168.265949610883,0,1,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4887.275322531178,50.79359368201964,74.73034348669985,67.22508815274861,0.9756730255362039,52.88933286042478,0.00017001693381608484,412,2.752673931175011
24.333747965221985,6,62,25799.746490580048,0,1,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5911.904862128581,57.98547921600476,69.27762964808615,55.83589761896439,0.9145769694034155,66.4823370165116,0.0003564490133047239,201,10.272696542577945
40.73555426863814,6,32,12436.1984677479,0,1,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4671.069911732089,40.67400983800882,65.94835455108507,67.24172877103598,2.5821728910433417,64.68535650852931,0.0004732549890654701,68,2.965531928939752
33.32881845875862,6,62,20789.162269969733,0,1,0,0,0,0,0,0,343,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4101.826719871517,58.476133032412974,64.02314192499509,65.44362785350566,2.803863007323198,65.72473390019964,0.00023488177730361702,292,11.6606531216001
35.31437619723157,6,44,17801.67220575696,0,1,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3904.4223262352216,43.842606657043255,69.38697097450981,61.46616106297912,1.3069003624915247,53.408496583918975,0.00031043519840103797,500,5.92045466643496
50.7415856765773,6,64,24948.37425570431,0,1,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5736.3750728315335,57.38313201178701,70.70586917353612,66.46527637528959,0.4826197806689133,65.77909005738076,3.394318174567172e-05,220,1.1734863681179613
41.33440740582377,6,49,23299.952038937063,0,1,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3677.4077555727868,56.66983018989636,60.36512140670806,61.59593233082187,0.6142317014018129,53.01063241992554,0.00031129794754214196,252,8.792568979753534
45.32654124146442,6,56,25730.821452276836,0,1,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2329.0458767273253,49.57602870476056,75.76928405700296,54.751488886963024,2.303147011751888,66.98017224144762,0.0004309973368381105,176,2.8335032508549625
48.14569351756772,6,49,17170.055559410892,0,1,0,0,0,0,0,0,399,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3567.6081634754996,48.13521135370148,72.88183900908511,61.22327209441284,1.1197558194101234,54.98834492837729,0.0004727447639278822,434,4.999241057646336
37.4446455000043,6,57,11882.949083803966,0,1,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5844.200205204728,45.69653693066725,64.81217968822686,51.099218656510544,2.147041465252107,67.72253529585932,0.0003093954215489881,338,8.256995432385814
22.15296071387594,6,55,12140.47844434178,0,1,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3091.098997026028,47.289087699397356,67.22436107992013,68.84085473156776,2.02178256560443,51.40580038798185,0.00024089398765994412,419,3.0430722923286333
20.990558275393248,6,58,2606.3530812200725,0,1,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2567.1247305420857,46.433587259239076,70.75388298162558,62.31490390671159,2.620816687134779,68.85295000106467,6.900078526074836e-05,345,6.720052599876462
47.13278194368496,6,36,13090.835524666056,0,1,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2135.564604715499,50.22940302797046,65.36615110534711,50.94073264962494,2.269551527389818,65.2752361208301,0.00034943919630973664,109,7.468695675096812
24.28174186023458,6,50,11130.434353410392,0,1,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3102.1625341445933,49.56342874407042,65.66030167182294,62.0042282294116,0.6842426754515833,50.88624139732008,0.00022834751547974494,384,0.5945088902003293
46.898525647809,6,62,20456.400717373526,0,1,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2306.913396430003,50.80637313524202,72.19236117155752,58.710866485329504,1.7357031534275953,65.81164467064566,9.804587941305459e-05,83,0.6828350672151988
50.39576469852635,6,50,19338.773644024546,0,1,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2079.527464638667,57.390646791489644,79.36750430563532,61.318423865448324,3.7414782717028467,54.391729593700475,5.038733926717063e-05,244,1.7748896232814793
43.87797949095982,6,32,7929.913149654382,0,1,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2759.67976757721,40.12560437502904,68.10616121888069,60.00399766160338,1.1959727597968104,63.03287703115507,4.5165792199038857e-05,324,11.957341708757143
56.838915468198834,6,55,25742.55800056868,0,1,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2619.170112219168,42.59244404134243,74.7041920382982,51.05592518652862,3.8367778661119964,53.65405254310451,0.0004126638928889672,283,7.391301609102418
52.85304689382286,6,56,5803.407390664556,0,1,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5963.134590620883,57.05418323739688,62.91263610467803,55.02625714319606,0.829939255208382,53.01889861193862,0.00021785042132058683,382,3.3797193451212193
37.6952437967163,6,57,6485.457686403456,0,1,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3077.6606731064344,44.38730945486031,75.01347178704488,69.04913157692704,3.30291554286472,62.43081701334469,3.3394781684373845e-05,214,11.209559099077783
20.964435032819736,6,63,14147.76823726569,0,1,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4745.502211766348,44.94255370890186,74.24252189055548,57.300813573890245,3.403532777821758,59.23448263219178,0.0003384301635488655,344,10.247337390847145
26.381011742613293,6,46,26733.419714878077,0,1,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3679.2818638603867,50.10753433176096,77.95692447508712,64.94037493619187,2.6469723327044283,69.17679375213926,7.624085700269169e-05,366,5.806806267638551
40.85141731936346,6,33,27024.72973734504,0,1,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3810.1860766497944,58.829719091314566,74.2271343910863,64.78241985481145,3.661767509676819,61.14038606715182,9.947416834916676e-05,179,8.142551349907166
45.969695500700915,6,54,13455.502742673705,0,1,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3627.9985089294405,58.23420082220336,71.40684558696334,58.09843902277809,2.6226899920858555,65.67156120682978,0.0004502160379810392,403,4.105720986986351
20.46079051519377,6,30,6960.569549726499,0,1,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2457.231939157398,58.845505392114475,67.24901576675721,62.10025613260649,2.9593263520559328,53.57261966878937,0.00042008608552749504,226,9.50314940456421
41.07526260607577,6,58,12162.064283568578,0,1,0,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3778.7160243116505,41.88897961426599,60.36880349286937,50.60758237585356,2.024515679076231,64.28327585863487,4.460024837044342e-05,228,5.1666624248152315
46.05479416179079,6,28,24690.142045001998,0,1,0,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5626.197027417816,44.07141465290656,74.8178013581437,56.55181127279092,1.4025136171465975,65.61941993686483,0.0002078374453835211,366,8.85132471163825
38.615181077324074,6,45,3776.01764237798,0,1,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4292.717914789184,44.83482440735196,76.90854569848993,69.62301579137443,0.8067062265382792,54.8432750313163,0.0004094560539084467,429,7.682812460415529
28.380749102225153,6,57,7810.840044507718,0,1,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4349.765873060581,50.21639419543132,63.23259562277173,58.11479237185744,1.944499981291388,57.23567748805623,0.00010634322885355786,161,8.856257766876691
44.28643850235735,6,39,23864.8246477463,0,1,0,0,0,0,0,0,354,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2026.5334782302489,54.68518408143485,78.35345286279589,69.86547078247862,0.9475173257712505,62.42335201560273,0.00023910833756499828,386,2.7647008748602695
27.395433268838904,6,53,17846.33018952459,0,1,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2041.6047382230395,57.54958348212102,66.09702960188311,61.42057111338477,1.9431394516208877,52.434033017773665,0.00047999678061996673,150,2.1432900634169867
55.19244130818739,6,57,25624.857898390917,0,1,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2251.5229960360184,42.95571191162852,69.67505790855724,51.49423434016722,3.2504255853362287,60.531554625551045,0.0004034625349963501,206,11.031440875031084
41.8783753783476,6,63,7022.550948423187,0,1,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5644.999358822618,43.72671985430295,66.16321615337357,68.50176799268536,3.443179683779475,63.92659907604573,0.00024044910591909495,91,2.2705860607689567
29.135163084704804,6,50,18329.468288473672,0,1,0,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4580.171200874584,56.99626225090199,63.107641311591074,68.44074476098226,0.21238935262285674,52.37957422029007,6.973599924925112e-05,456,1.3239591740306063
52.4071097139749,6,36,10810.67714823872,0,1,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4930.3340835308245,43.92006774399234,71.06274258508716,50.40682029013478,0.1681271488056184,62.77611496293783,0.00036530332949263075,500,6.7586609062708645
21.91395644452912,6,59,27501.85897615228,0,1,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3432.1342551895455,53.25352106912828,65.94127357955321,67.81039441009838,0.6869885850773247,64.78145496768776,2.3314626768332405e-05,106,10.823946938972009
34.090032246738865,6,37,26635.772287602627,0,1,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4713.526275143101,58.43987204667252,62.58145408173038,69.84222723989146,0.9919227699132919,64.52125620527796,0.00037787357770128165,472,4.350150703435231
23.60831882806299,6,39,19183.8937556892,0,1,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,3644.1982880078385,53.13555494508901,76.67163282198193,56.68333954054073,3.7094640414416418,63.062980705536944,0.00018552293035132772,154,6.5608198754045155
24.70348020099864,6,30,4819.233444645566,0,1,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2579.53749361816,55.31931158386974,74.75016343938444,62.669618318722456,2.499983397178912,64.02358336815342,7.947729499139905e-05,323,10.091495618670102
48.82061350911674,6,39,6766.854904860558,0,1,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4698.719045808432,41.446310659814166,78.93073637987389,52.58629210331928,1.0253397764806593,63.556679257053645,0.0003431447973469025,293,1.7268476829439288
29.28275825016073,6,50,4334.623068066079,0,1,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4253.093573959694,54.935173662181505,65.1814583470226,61.093748396722525,1.4174363564701749,54.53323871544971,8.711494982487638e-05,126,11.221607561223504
53.23390124445417,6,38,11884.32104886846,0,1,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4579.612234248594,55.27764594945971,69.27052945008836,52.209558996874726,0.10573185598864195,51.91968900471461,3.57647306556798e-05,282,0.520796844482101
51.79800744564468,6,52,23192.45046237938,0,1,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2697.541989933669,57.06361655388182,76.19654152645373,61.39150891196968,3.8636246846475393,68.93251073557711,0.00016851954332224446,348,5.287812033535051
39.342635829472925,6,52,21811.88015122623,0,1,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2692.7873984810203,56.10916725105915,65.891916273602,61.53098619890411,2.155760027889851,61.49465705287645,0.0001744920475693782,96,6.977882896293532
30.217948236308768,6,54,24990.98474476316,0,1,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,4896.578612619151,57.84654972525344,76.97197370256211,60.82137845013676,2.1429000734682826,55.567911439778214,0.0004834975059695484,249,9.869574894906776
49.38372260985981,6,41,12983.87938617962,0,1,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,5556.231564016907,50.152190683772275,77.84282159991835,53.251670280952915,0.37432537005072186,66.28208733435415,8.787539751665872e-05,323,1.5628637855845788
34.944184028898306,6,39,7332.05313090157,0,1,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2170.3059505223173,51.23981550802687,77.95376053326035,60.92819731897664,1.279990086020803,69.94478898666073,0.0003689030053562676,465,3.0479077905813368
